match_id,match_name,teamInnings,battingPos,batsmanName,dismissal,runs,balls,4s,6s,SR,out/not_out
T20I # 2010,Cayman Islands Vs Panama,Panama,6,Anilkumar Natubhai Ahir,c C Wright b Ifill,19,13,2,1,146.15,out
T20I # 2010,Cayman Islands Vs Panama,Panama,7,Faizan Patel,c Sealy b C Wright,4,3,1,0,133.33,out
T20I # 2010,Cayman Islands Vs Panama,Panama,8,Rahul Ahir,run out (SealyJohnson),21,10,2,1,210.00,out
T20I # 2010,Cayman Islands Vs Panama,Panama,9,Abdullah Jasat,run out (Sealy),3,2,0,0,150.00,out
T20I # 2010,Cayman Islands Vs Panama,Panama,10,Huzaifa Patel ,c Manning b Johnson,4,5,0,0,80.00,out
T20I # 2010,Cayman Islands Vs Panama,Panama,11,Khengar Bhal Ahir,not out ,0,1,0,0,0.00,not_out
T20I # 2139,France Vs Switzerland,France,1,Suventhiran Santhirakumaran,c  Ahmed Hassan b Ashwin Vinod,2,13,0,0,15.38,out
T20I # 2139,France Vs Switzerland,France,2,Hevit Jackson , b Ali Nayyer,10,10,0,1,100.00,out
T20I # 2139,France Vs Switzerland,France,3,Mukhtar Ghulami,c Fletcher b Faheem Nazir,29,32,1,1,90.62,out
T20I # 2139,France Vs Switzerland,France,4,Lingeswaran Canessane, b Aneesh Kumar,21,15,0,2,140.00,out
T20I # 2139,France Vs Switzerland,France,5,Usman Khan,not out ,59,37,11,0,159.45,not_out
T20I # 2139,France Vs Switzerland,France,6,Noman Amjad(c),not out ,17,16,0,1,106.25,not_out
T20I # 2139,France Vs Switzerland,Switzerland,1,Faheem Nazir,c Noman Amjad b Zain Ahmad,45,31,6,1,145.16,out
T20I # 2139,France Vs Switzerland,Switzerland,2,Osama Mahmood,c  Jackson b Zain Ahmad,34,32,4,0,106.25,out
T20I # 2139,France Vs Switzerland,Switzerland,3,Arjun Vinod,not out ,21,25,1,0,84.00,not_out
T20I # 2139,France Vs Switzerland,Switzerland,4,Ahmed Hassan ,c  b Mangal,39,29,0,4,134.48,out
T20I # 2139,France Vs Switzerland,Switzerland,5,Ali Nayyer(c),c  Jackson b Mangal,0,1,0,0,0.00,out
T20I # 2139,France Vs Switzerland,Switzerland,6,Abdullah Rana,not out ,5,2,1,0,250.00,not_out
T20I # 2356,Zimbabwe Vs Namibia,Zimbabwe,1,Tadiwanashe Marumani, b Scholtz,6,2,0,1,300.00,out
T20I # 2356,Zimbabwe Vs Namibia,Zimbabwe,2,Nick Welch, b Smit,8,9,1,0,88.88,out
T20I # 2356,Zimbabwe Vs Namibia,Zimbabwe,3,Craig Ervine,c Erasmus b Lungameni,36,33,2,1,109.09,out
T20I # 2356,Zimbabwe Vs Namibia,Zimbabwe,4,Sean Williams,c  Green b Smit,0,1,0,0,0.00,out
T20I # 2356,Zimbabwe Vs Namibia,Zimbabwe,5,Sikandar Raza(c),c LoftieEaton b Lungameni,20,21,0,1,95.23,out
T20I # 2356,Zimbabwe Vs Namibia,Zimbabwe,6,Ryan Burl,not out ,27,25,1,1,108.00,not_out
T20I # 2356,Zimbabwe Vs Namibia,Zimbabwe,7,Clive Madande ,c  Green b Erasmus,5,8,1,0,62.50,out
T20I # 2356,Zimbabwe Vs Namibia,Zimbabwe,8,Carl Mumba,c Erasmus b Smit,5,12,0,0,41.66,out
T20I # 2356,Zimbabwe Vs Namibia,Zimbabwe,9,Wellington Masakadza,run out (Erasmus),11,9,0,1,122.22,out
T20I # 2356,Zimbabwe Vs Namibia,Namibia,1,Michael van Lingen, b Masakadza,30,20,4,1,150.00,out
T20I # 2356,Zimbabwe Vs Namibia,Namibia,2,Nikolaas Davin, b Muzarabani,89,45,10,4,197.77,out
T20I # 2356,Zimbabwe Vs Namibia,Namibia,3,Jan Frylinck,c Burl b Ngarava,1,5,0,0,20.00,out
T20I # 2356,Zimbabwe Vs Namibia,Namibia,4,Gerhard Erasmus(c),not out ,5,14,0,0,35.71,not_out
T20I # 2356,Zimbabwe Vs Namibia,Namibia,5,JJ Smit,not out ,5,6,1,0,83.33,not_out
T20I # 2067,Norway Vs Denmark,Norway,1,Raza Iqbal,c Laegsgaard b Lucky Ali,25,22,3,1,113.63,out
T20I # 2067,Norway Vs Denmark,Norway,2,Nouman Butt,c Shah b Surya Anand,5,10,1,0,50.00,out
T20I # 2067,Norway Vs Denmark,Norway,3,Chaudhary Akram, b Saud Munir,36,50,1,0,72.00,out
T20I # 2067,Norway Vs Denmark,Norway,4,Ali Saleem(c),c  b Abdullah Mahmood,3,7,0,0,42.85,out
T20I # 2067,Norway Vs Denmark,Norway,5,Kuruge Abeyrathna, b Laegsgaard,17,21,2,0,80.95,out
T20I # 2067,Norway Vs Denmark,Norway,6,Javed Maroofkhail,c Shah b Saud Munir,2,5,0,0,40.00,out
T20I # 2067,Norway Vs Denmark,Norway,7,Sher Sahak,not out ,0,0,0,0,-,not_out
T20I # 2067,Norway Vs Denmark,Norway,8,Qamar Mushtaque,c  Abdul Hashmi b Saud Munir,2,2,0,0,100.00,out
T20I # 2067,Norway Vs Denmark,Norway,9,Junaid Mehmood ,lbw b Saud Munir,0,1,0,0,0.00,out
T20I # 2067,Norway Vs Denmark,Norway,10,Muhammad Butt,lbw b Saud Munir,0,1,0,0,0.00,out
T20I # 2067,Norway Vs Denmark,Norway,11,Vinay Ravi,not out ,4,1,1,0,400.00,not_out
T20I # 2067,Norway Vs Denmark,Denmark,1,Nicolaj Laegsgaard,not out ,63,36,5,4,175.00,not_out
T20I # 2067,Norway Vs Denmark,Denmark,2,Hamid Shah(c),c Raza Iqbal b Abeyrathna,9,9,0,1,100.00,out
T20I # 2067,Norway Vs Denmark,Denmark,3,Shangeev Thanikaithasan  ,not out ,26,14,4,0,185.71,not_out
T20I # 2020,Malaysia Vs Hong Kong,Malaysia,1,Zubaidi Zulkifle,c Babar Hayat b Haroon Arshad,0,6,0,0,0.00,out
T20I # 2020,Malaysia Vs Hong Kong,Malaysia,2,Virandeep Singh, b Ehsan Khan,3,8,0,0,37.50,out
T20I # 2020,Malaysia Vs Hong Kong,Malaysia,3,Muhammad Amir,run out (Haroon ArshadEhsan Khan),6,5,1,0,120.00,out
T20I # 2020,Malaysia Vs Hong Kong,Malaysia,4,Syed Aziz ,c  b Nasrulla Rana,5,11,0,0,45.45,out
T20I # 2020,Malaysia Vs Hong Kong,Malaysia,5,Ahmad Faiz(c),c Shahid Wasif b Haroon Arshad,4,3,1,0,133.33,out
T20I # 2020,Malaysia Vs Hong Kong,Malaysia,6,Vijay Unni,c  Gorawara b Aizaz Khan,23,30,1,0,76.66,out
T20I # 2020,Malaysia Vs Hong Kong,Malaysia,7,Sharvin Muniandy,c Haroon Arshad b Yasim Murtaza,26,30,2,0,86.66,out
T20I # 2020,Malaysia Vs Hong Kong,Malaysia,8,Fitri Sham,c Shahid Wasif b Aizaz Khan,15,15,0,1,100.00,out
T20I # 2020,Malaysia Vs Hong Kong,Malaysia,9,Muhammad Wafiq,run out (Aizaz KhanEhsan Khan),0,2,0,0,0.00,out
T20I # 2020,Malaysia Vs Hong Kong,Malaysia,10,Syazrul Idrus,c  b Ehsan Khan,0,1,0,0,0.00,out
T20I # 2020,Malaysia Vs Hong Kong,Malaysia,11,Rizwan Haider,not out ,2,2,0,0,100.00,not_out
T20I # 2020,Malaysia Vs Hong Kong,Hong Kong,1,Nizakat Khan(c),c  Syed Aziz b Syazrul Idrus,1,3,0,0,33.33,out
T20I # 2020,Malaysia Vs Hong Kong,Hong Kong,2,Yasim Murtaza,lbw b Rizwan Haider,13,9,0,1,144.44,out
T20I # 2020,Malaysia Vs Hong Kong,Hong Kong,3,Babar Hayat,c Ahmed Faiz b Fitri Sham,5,11,0,0,45.45,out
T20I # 2020,Malaysia Vs Hong Kong,Hong Kong,4,Kinchit Shah,lbw b Fitri Sham,0,1,0,0,0.00,out
T20I # 2020,Malaysia Vs Hong Kong,Hong Kong,5,Aizaz Khan,not out ,44,46,2,3,95.65,not_out
T20I # 2020,Malaysia Vs Hong Kong,Hong Kong,6,Adit Gorawara ,run out (sub Mohamed AriefVijay Unni),1,4,0,0,25.00,out
T20I # 2020,Malaysia Vs Hong Kong,Hong Kong,7,Shahid Wasif,c Muhammad Amir b Muhammad Wafiq,23,30,2,1,76.66,out
T20I # 2020,Malaysia Vs Hong Kong,Hong Kong,8,Haroon Arshad,not out ,7,11,1,0,63.63,not_out
T20I # 2294,Serbia Vs Gibraltar,Serbia,1,Simo Ivetic(c),c Bruce b Pai,10,14,0,0,71.42,out
T20I # 2294,Serbia Vs Gibraltar,Serbia,2,Ayo MeneEjegi,c Bruce b Bodha,1,3,0,0,33.33,out
T20I # 2294,Serbia Vs Gibraltar,Serbia,3,Alexander Dizija, b Pai,0,5,0,0,0.00,out
T20I # 2294,Serbia Vs Gibraltar,Serbia,4,Leslie Dunbar ,c Mirpuri b Horrocks,9,13,1,0,69.23,out
T20I # 2294,Serbia Vs Gibraltar,Serbia,5,Wintley Burton,run out ( Stagno),18,21,2,0,85.71,out
T20I # 2294,Serbia Vs Gibraltar,Serbia,6,Jovan Reb,c Bruce b Horrocks,7,12,1,0,58.33,out
T20I # 2294,Serbia Vs Gibraltar,Serbia,7,Nemanja Zimonjic,lbw b Mirpuri,0,2,0,0,0.00,out
T20I # 2294,Serbia Vs Gibraltar,Serbia,8,Alister Gajic,c  b Reyes,9,16,1,0,56.25,out
T20I # 2294,Serbia Vs Gibraltar,Serbia,9,Peter Nedeljkovic, b Reyes,2,13,0,0,15.38,out
T20I # 2294,Serbia Vs Gibraltar,Serbia,10,Matija Sarenac,not out ,2,6,0,0,33.33,not_out
T20I # 2294,Serbia Vs Gibraltar,Serbia,11,Aleksa Djorovic,c  b Reyes,6,12,0,0,50.00,out
T20I # 2294,Serbia Vs Gibraltar,Gibraltar,1,Avinash Pai(c),not out ,29,34,3,0,85.29,not_out
T20I # 2294,Serbia Vs Gibraltar,Gibraltar,2,Kayron J Stagno , b Nedeljkovic,5,5,1,0,100.00,out
T20I # 2294,Serbia Vs Gibraltar,Gibraltar,3,Mark Bacarese,c Nedeljkovic b Gajic,4,18,0,0,22.22,out
T20I # 2294,Serbia Vs Gibraltar,Gibraltar,4,Iain Latin,c  Dunbar b Dizija,1,8,0,0,12.50,out
T20I # 2294,Serbia Vs Gibraltar,Gibraltar,5,Kenroy Nestor,not out ,32,19,6,0,168.42,not_out
T20I # 2068,Denmark Vs Finland,Denmark,1,Nicolaj Laegsgaard,c  b Gallagher,49,25,7,1,196.00,out
T20I # 2068,Denmark Vs Finland,Denmark,2,Hamid Shah(c),c Raaz Mohammad b Amjad Sher,2,6,0,0,33.33,out
T20I # 2068,Denmark Vs Finland,Denmark,3,Shangeev Thanikaithasan  ,lbw b Raaz Mohammad,9,6,1,0,150.00,out
T20I # 2068,Denmark Vs Finland,Denmark,4,Saif Ahmad, b Amjad Sher,66,45,3,3,146.66,out
T20I # 2068,Denmark Vs Finland,Denmark,5,Lucky Ali,c Jordan OBrien b Akhil Arjunan,26,24,1,0,108.33,out
T20I # 2068,Denmark Vs Finland,Denmark,6,Surya Anand,not out ,13,13,0,0,100.00,not_out
T20I # 2068,Denmark Vs Finland,Denmark,7,Musa Shaheen,not out ,1,1,0,0,100.00,not_out
T20I # 2068,Denmark Vs Finland,Finland,1,Jordan OBrien,lbw b Hald,0,3,0,0,0.00,out
T20I # 2068,Denmark Vs Finland,Finland,2,Nathan Collins(c),c  b Lucky Ali,20,24,1,0,83.33,out
T20I # 2068,Denmark Vs Finland,Finland,3,Aravind Mohan ,c  Abdul Hashmi b Hald,0,1,0,0,0.00,out
T20I # 2068,Denmark Vs Finland,Finland,4,Vanraaj Padhaal,lbw b Hald,4,10,0,0,40.00,out
T20I # 2068,Denmark Vs Finland,Finland,5,Matthew Jenkinson, b Laegsgaard,17,17,2,0,100.00,out
T20I # 2068,Denmark Vs Finland,Finland,6,Atif Rasheed, b Saud Munir,8,5,0,1,160.00,out
T20I # 2068,Denmark Vs Finland,Finland,7,Peter Gallagher, b Lucky Ali,1,3,0,0,33.33,out
T20I # 2068,Denmark Vs Finland,Finland,8,Amjad Sher,c Hald b Lucky Ali,14,12,0,1,116.66,out
T20I # 2068,Denmark Vs Finland,Finland,9,Mahesh Tambe,not out ,20,28,1,0,71.42,not_out
T20I # 2068,Denmark Vs Finland,Finland,10,Akhil Arjunan,not out ,13,17,0,0,76.47,not_out
T20I # 1996,Argentina Vs Bermuda,Argentina,1,Pedro Baron, b Burgess,15,12,2,1,125.00,out
T20I # 1996,Argentina Vs Bermuda,Argentina,2,Ramiro Escobar ,c  Smith b Brangman,0,1,0,0,0.00,out
T20I # 1996,Argentina Vs Bermuda,Argentina,3,Alejandro Ferguson, b Burgess,11,7,1,1,157.14,out
T20I # 1996,Argentina Vs Bermuda,Argentina,4,Lautaro Musiani,c Sabir b Jones,8,14,0,0,57.14,out
T20I # 1996,Argentina Vs Bermuda,Argentina,5,Alan	Kirschbaum,c  b Rawlins,5,21,0,0,23.80,out
T20I # 1996,Argentina Vs Bermuda,Argentina,6,Tomas Rossi, b Rawlins,5,13,0,0,38.46,out
T20I # 1996,Argentina Vs Bermuda,Argentina,7,Pedro Arrighi,st  Smith b Jones,18,22,1,0,81.81,out
T20I # 1996,Argentina Vs Bermuda,Argentina,8,Agustin Rivero,run out (BurgessJones),5,10,0,0,50.00,out
T20I # 1996,Argentina Vs Bermuda,Argentina,9,Santiago Rossi,c Burgess b Rawlins,0,2,0,0,0.00,out
T20I # 1996,Argentina Vs Bermuda,Argentina,10,Hernan Fennell(c),c Richardson b Rawlins,1,2,0,0,50.00,out
T20I # 1996,Argentina Vs Bermuda,Argentina,11,Agustin Husain,not out ,0,0,0,0,-,not_out
T20I # 1996,Argentina Vs Bermuda,Bermuda,1,Kamau Leverock,c  b Fennell,13,10,1,1,130.00,out
T20I # 1996,Argentina Vs Bermuda,Bermuda,2,Terryn Fray,c Kirschbaum b Arrighi,2,8,0,0,25.00,out
T20I # 1996,Argentina Vs Bermuda,Bermuda,3,Tre Manders,c S Rossi b Husain,14,17,1,0,82.35,out
T20I # 1996,Argentina Vs Bermuda,Bermuda,4,Delray Rawlins(c),c S Rossi b Kirschbaum,16,22,2,0,72.72,out
T20I # 1996,Argentina Vs Bermuda,Bermuda,5,Malachi Jones,not out ,19,27,0,0,70.37,not_out
T20I # 1996,Argentina Vs Bermuda,Bermuda,6,Justin Pitcher,not out ,4,11,0,0,36.36,not_out
T20I # 2001,Isle of Man Vs Spain,Isle of Man,1,Adam McAuley, b Mohammad Kamran,6,7,1,0,85.71,out
T20I # 2001,Isle of Man Vs Spain,Isle of Man,2,Nathan Knights,c Panchal b Mohammad Kamran,0,9,0,0,0.00,out
T20I # 2001,Isle of Man Vs Spain,Isle of Man,3,Dollin Jansen,c MunozMills b Burns,14,12,2,0,116.66,out
T20I # 2001,Isle of Man Vs Spain,Isle of Man,4,Carl Hartmann ,c Burns b Mohammad Kamran,0,8,0,0,0.00,out
T20I # 2001,Isle of Man Vs Spain,Isle of Man,5,Edward Beard,c Rumistrzewicz b Mohammad Kamran,33,32,3,1,103.12,out
T20I # 2001,Isle of Man Vs Spain,Isle of Man,6,Christian Webster, b Burns,10,12,1,0,83.33,out
T20I # 2001,Isle of Man Vs Spain,Isle of Man,7,Joseph Burrows, b Mohammad Kamran,28,26,5,0,107.69,out
T20I # 2001,Isle of Man Vs Spain,Isle of Man,8,Matthew Ansell(c),c  b Robiul Khan,2,3,0,0,66.66,out
T20I # 2001,Isle of Man Vs Spain,Isle of Man,9,Fraser Clarke,not out ,9,7,0,1,128.57,not_out
T20I # 2001,Isle of Man Vs Spain,Isle of Man,10,Edward Walker,not out ,2,4,0,0,50.00,not_out
T20I # 2001,Isle of Man Vs Spain,Spain,1,Awais Ahmed,c Jansen b Burrows,0,1,0,0,0.00,out
T20I # 2001,Isle of Man Vs Spain,Spain,2,Mohammad Ihsan ,c Webster b Clarke,28,17,2,2,164.70,out
T20I # 2001,Isle of Man Vs Spain,Spain,3,Ravi Panchal,c Burrows b Walker,22,22,0,2,100.00,out
T20I # 2001,Isle of Man Vs Spain,Spain,4,DoyleCalle,not out ,27,21,0,2,128.57,not_out
T20I # 2001,Isle of Man Vs Spain,Spain,5,Mohammad Kamran,c  b Clarke,7,9,0,0,77.77,out
T20I # 2001,Isle of Man Vs Spain,Spain,6,Christian MunozMills(c),not out ,30,22,3,1,136.36,not_out
T20I # 2089,Czech Republic Vs Hungary,Czech Republic,1,Sabawoon Davizi,c  Abhishek Ahuja b Prashar,4,10,0,0,40.00,out
T20I # 2089,Czech Republic Vs Hungary,Czech Republic,2,Dylan Steyn, b Kheterpal,28,22,3,0,127.27,out
T20I # 2089,Czech Republic Vs Hungary,Czech Republic,3,Paaras Khari ,c Fontaine b Adapaka,28,22,4,0,127.27,out
T20I # 2089,Czech Republic Vs Hungary,Czech Republic,4,Arun Ashokan(c),c Zeeshan Kukikhel b Adapaka,7,14,0,0,50.00,out
T20I # 2089,Czech Republic Vs Hungary,Czech Republic,5,Sudesh Wickramasekara, b Zeeshan Kukikhel,5,5,0,0,100.00,out
T20I # 2089,Czech Republic Vs Hungary,Czech Republic,6,Ritik Tomar, b Zeeshan Kukikhel,4,2,1,0,200.00,out
T20I # 2089,Czech Republic Vs Hungary,Czech Republic,7,Sazib Bhuiyan,c Abhijeet Ahuja b Zeeshan Kukikhel,14,15,0,1,93.33,out
T20I # 2089,Czech Republic Vs Hungary,Czech Republic,8,Riaz Afridi, b Adapaka,1,2,0,0,50.00,out
T20I # 2089,Czech Republic Vs Hungary,Czech Republic,9,Rahat Ali, b Kheterpal,9,10,0,0,90.00,out
T20I # 2089,Czech Republic Vs Hungary,Czech Republic,10,Naveed Ahmed, b Kheterpal,12,15,0,0,80.00,out
T20I # 2089,Czech Republic Vs Hungary,Czech Republic,11,Venkatesh Marghashayam,not out ,1,1,0,0,100.00,not_out
T20I # 2089,Czech Republic Vs Hungary,Hungary,1,Zeeshan Kukikhel,c Wickramasekara b Rahat Ali,4,3,1,0,133.33,out
T20I # 2089,Czech Republic Vs Hungary,Hungary,2,Vinoth Ravindran,c Marghashayam b Ashokan,26,24,3,1,108.33,out
T20I # 2089,Czech Republic Vs Hungary,Hungary,3,Abhishek Ahuja , b Riaz Afridi,4,4,1,0,100.00,out
T20I # 2089,Czech Republic Vs Hungary,Hungary,4,Ali Farasat, b Ashokan,11,11,0,1,100.00,out
T20I # 2089,Czech Republic Vs Hungary,Hungary,5,Abhijeet Ahuja(c),c Riaz Afridi b Naveed Ahmed,1,5,0,0,20.00,out
T20I # 2089,Czech Republic Vs Hungary,Hungary,6,Zahir Mohammed,c Rahat Ali b Sazib Bhuiyan,17,21,1,1,80.95,out
T20I # 2089,Czech Republic Vs Hungary,Hungary,7,Abhitesh Prashar,c  Khari b Ritik Tomar,10,15,0,0,66.66,out
T20I # 2089,Czech Republic Vs Hungary,Hungary,8,Abishek Kheterpal,not out ,21,22,1,0,95.45,not_out
T20I # 2089,Czech Republic Vs Hungary,Hungary,9,Mark Fontaine,not out ,15,15,1,0,100.00,not_out
T20I # 2104,Botswana Vs Rwanda,Botswana,1,Ameer Saiyed,c Irakoze b Rukiriza,25,16,3,1,156.25,out
T20I # 2104,Botswana Vs Rwanda,Botswana,2,Vinoo Balakrishnan,c  Ndikubwimana b Ntirenganya,2,6,0,0,33.33,out
T20I # 2104,Botswana Vs Rwanda,Botswana,3,Karabo Motlhanka(c),run out (Rukiriza),7,18,0,0,38.88,out
T20I # 2104,Botswana Vs Rwanda,Botswana,4,Reginald Nehonde, b Rukiriza,4,6,0,0,66.66,out
T20I # 2104,Botswana Vs Rwanda,Botswana,5,Phemelo Silas,lbw b Rukiriza,17,20,1,0,85.00,out
T20I # 2104,Botswana Vs Rwanda,Botswana,6,Valentine Mbazo ,c Rubagumya b Rukiriza,1,4,0,0,25.00,out
T20I # 2104,Botswana Vs Rwanda,Botswana,7,Thatayaone Tshose,lbw b Akayezu,18,20,2,0,90.00,out
T20I # 2104,Botswana Vs Rwanda,Botswana,8,Dhruvkumar Maisuria,run out (Niyomugabo),6,13,0,0,46.15,out
T20I # 2104,Botswana Vs Rwanda,Botswana,9,Katlo Piet,not out ,6,10,0,0,60.00,not_out
T20I # 2104,Botswana Vs Rwanda,Botswana,10,Mmoloki Mooketsi,not out ,6,7,0,0,85.71,not_out
T20I # 2104,Botswana Vs Rwanda,Rwanda,1,Didier Ndikubwimana ,c Khumalo b Mooketsi,0,3,0,0,0.00,out
T20I # 2104,Botswana Vs Rwanda,Rwanda,2,Eric Dusingizimana,c Motlhanka b Mooketsi,4,10,0,0,40.00,out
T20I # 2104,Botswana Vs Rwanda,Rwanda,3,Wilson Niyitanga,c Nehonde b Ameer Saiyed,53,58,5,1,91.37,out
T20I # 2104,Botswana Vs Rwanda,Rwanda,4,Oscar Manishimwe,not out ,22,27,1,0,81.48,not_out
T20I # 2104,Botswana Vs Rwanda,Rwanda,5,Clinton Rubagumya(c),not out ,18,14,1,0,128.57,not_out
T20I # 2097,Uganda Vs Kenya,Uganda,1,Roger Mukasa, b Mwendwa,34,20,3,2,170.00,out
T20I # 2097,Uganda Vs Kenya,Uganda,2,Simon Ssesazi , b Ngoche,3,4,0,0,75.00,out
T20I # 2097,Uganda Vs Kenya,Uganda,3,Robinson Obuya, b Ngoche,34,21,5,1,161.90,out
T20I # 2097,Uganda Vs Kenya,Uganda,4,Riazat Ali Shah,c Mwendwa b Ngoche,43,31,2,3,138.70,out
T20I # 2097,Uganda Vs Kenya,Uganda,5,Dinesh Nakrani,c RR Patel b Vraj Patel,3,4,0,0,75.00,out
T20I # 2097,Uganda Vs Kenya,Uganda,6,Alpesh Ramjani,c RR Patel b Odhiambo,18,16,2,0,112.50,out
T20I # 2097,Uganda Vs Kenya,Uganda,7,Kenneth Waiswa,not out ,24,16,0,2,150.00,not_out
T20I # 2097,Uganda Vs Kenya,Uganda,8,Brian Masaba(c),run out (RR Patel),6,8,0,0,75.00,out
T20I # 2097,Uganda Vs Kenya,Uganda,9,Pascal Murungi,not out ,6,1,0,1,600.00,not_out
T20I # 2097,Uganda Vs Kenya,Kenya,1,Rushab Patel, b Riazat Ali Shah,1,2,0,0,50.00,out
T20I # 2097,Uganda Vs Kenya,Kenya,2,Collins Obuya,c  Ssesazi b Waiswa,38,27,3,3,140.74,out
T20I # 2097,Uganda Vs Kenya,Kenya,3,Alex Obanda,c Nakrani b Riazat Ali Shah,4,7,0,0,57.14,out
T20I # 2097,Uganda Vs Kenya,Kenya,4,Nelson Odhiambo,c Masaba b Ramjani,19,21,3,0,90.47,out
T20I # 2097,Uganda Vs Kenya,Kenya,5,Rakep Patel(c),lbw b Waiswa,0,4,0,0,0.00,out
T20I # 2097,Uganda Vs Kenya,Kenya,6,Sachin Bhudia,c Nsubuga b Riazat Ali Shah,21,19,1,1,110.52,out
T20I # 2097,Uganda Vs Kenya,Kenya,7,Shem Ngoche,not out ,30,34,2,1,88.23,not_out
T20I # 2097,Uganda Vs Kenya,Kenya,8,Lucas Oluoch,c Obuya b Riazat Ali Shah,0,1,0,0,0.00,out
T20I # 2097,Uganda Vs Kenya,Kenya,9,Sukhdeep Singh ,not out ,6,5,1,0,120.00,not_out
T20I # 2022,Hong Kong Vs Malaysia,Hong Kong,1,Nizakat Khan(c),lbw b Vijay Unni,27,27,1,1,100.00,out
T20I # 2022,Hong Kong Vs Malaysia,Hong Kong,2,Anshy Rath, b Muniandy,49,40,7,0,122.50,out
T20I # 2022,Hong Kong Vs Malaysia,Hong Kong,3,Babar Hayat,c Muhammad Amir b Muniandy,7,3,0,1,233.33,out
T20I # 2022,Hong Kong Vs Malaysia,Hong Kong,4,Kinchit Shah,c Muniandy b Rizwan Haider,29,23,1,2,126.08,out
T20I # 2022,Hong Kong Vs Malaysia,Hong Kong,5,Aizaz Khan,c Ahmed Faiz b Muniandy,1,3,0,0,33.33,out
T20I # 2022,Hong Kong Vs Malaysia,Hong Kong,6,Yasim Murtaza,run out (Virandeep Singh Syed Aziz),45,17,3,4,264.70,out
T20I # 2022,Hong Kong Vs Malaysia,Hong Kong,7,Zeeshan Ali ,c  Syed Aziz b Muhammad Wafiq,7,4,0,1,175.00,out
T20I # 2022,Hong Kong Vs Malaysia,Hong Kong,8,Haroon Arshad,c Muniandy b Muhammad Wafiq,0,1,0,0,0.00,out
T20I # 2022,Hong Kong Vs Malaysia,Hong Kong,9,Shahid Wasif,not out ,1,1,0,0,100.00,not_out
T20I # 2022,Hong Kong Vs Malaysia,Hong Kong,10,Nasrulla Rana,not out ,6,1,0,1,600.00,not_out
T20I # 2022,Hong Kong Vs Malaysia,Malaysia,1,Zubaidi Zulkifle,c Nasrulla Rana b Aizaz Khan,29,13,5,1,223.07,out
T20I # 2022,Hong Kong Vs Malaysia,Malaysia,2,Virandeep Singh,c Babar Hayat b Aizaz Khan,4,2,1,0,200.00,out
T20I # 2022,Hong Kong Vs Malaysia,Malaysia,3,Muhammad Amir,c  Zeeshan Ali b Yasim Murtaza,7,11,0,0,63.63,out
T20I # 2022,Hong Kong Vs Malaysia,Malaysia,4,Syed Aziz ,c Shahid Wasif b Ehsan Khan,2,2,0,0,100.00,out
T20I # 2022,Hong Kong Vs Malaysia,Malaysia,5,Vijay Unni,c Babar Hayat b Shah,18,11,4,0,163.63,out
T20I # 2022,Hong Kong Vs Malaysia,Malaysia,6,Mohamed Arief,c  Zeeshan Ali b Nasrulla Rana,1,2,0,0,50.00,out
T20I # 2022,Hong Kong Vs Malaysia,Malaysia,7,Ahmad Faiz(c),c  Zeeshan Ali b Nasrulla Rana,17,22,0,1,77.27,out
T20I # 2022,Hong Kong Vs Malaysia,Malaysia,8,Sharvin Muniandy,c Shah b Aizaz Khan,20,19,1,1,105.26,out
T20I # 2022,Hong Kong Vs Malaysia,Malaysia,9,Fitri Sham, b Ehsan Khan,15,16,2,0,93.75,out
T20I # 2022,Hong Kong Vs Malaysia,Malaysia,10,Muhammad Wafiq,c  Zeeshan Ali b Aizaz Khan,0,1,0,0,0.00,out
T20I # 2022,Hong Kong Vs Malaysia,Malaysia,11,Rizwan Haider,not out ,17,10,0,2,170.00,not_out
T20I # 2011,Argentina Vs Bahamas,Argentina,1,Pedro Baron,c Sandeep Goud b M Taylor,26,25,3,0,104.00,out
T20I # 2011,Argentina Vs Bahamas,Argentina,2,Tomas Rossi,c Sandeep Goud b Hinds,9,10,1,0,90.00,out
T20I # 2011,Argentina Vs Bahamas,Argentina,3,Alejandro Ferguson,st  Jemison b M Taylor,7,17,0,0,41.17,out
T20I # 2011,Argentina Vs Bahamas,Argentina,4,Alan	Kirschbaum,c  b M Taylor,2,5,0,0,40.00,out
T20I # 2011,Argentina Vs Bahamas,Argentina,5,Lautaro Musiani,not out ,44,34,0,1,129.41,not_out
T20I # 2011,Argentina Vs Bahamas,Argentina,6,Ramiro Escobar ,lbw b Barry,9,19,1,0,47.36,out
T20I # 2011,Argentina Vs Bahamas,Argentina,7,Santiago Rossi,lbw b Barry,0,1,0,0,0.00,out
T20I # 2011,Argentina Vs Bahamas,Argentina,8,Agustin Rivero, b Barry,0,2,0,0,0.00,out
T20I # 2011,Argentina Vs Bahamas,Argentina,9,David Mauro,not out ,5,9,0,0,55.55,not_out
T20I # 2011,Argentina Vs Bahamas,Bahamas,1,Marc Taylor(c),c  Escobar b T Rossi,2,9,0,0,22.22,out
T20I # 2011,Argentina Vs Bahamas,Bahamas,2,Narendra Ekanayake, b Fennell,1,6,0,0,16.66,out
T20I # 2011,Argentina Vs Bahamas,Bahamas,3,Festus Benn,c S Rossi b Fennell,4,5,0,0,80.00,out
